id,cliente,monto,estado
PERF-000656,Customer 656,2968,Inactivo
PERF-000657,Customer 657,2971,Pendiente
PERF-000658,Customer 658,2974,Inactivo
PERF-000659,Customer 659,2977,Activo
PERF-000660,Customer 660,2980,Pendiente
PERF-000661,Customer 661,2983,Activo
PERF-000662,Customer 662,2986,Inactivo
PERF-000663,Customer 663,2989,Pendiente
PERF-000664,Customer 664,2992,Inactivo
PERF-000665,Customer 665,2995,Activo
PERF-000666,Customer 666,2998,Pendiente
PERF-000667,Customer 667,3001,Activo
PERF-000668,Customer 668,3004,Inactivo
PERF-000669,Customer 669,3007,Pendiente
PERF-000670,Customer 670,3010,Inactivo
PERF-000671,Customer 671,3013,Activo
PERF-000672,Customer 672,3016,Pendiente
PERF-000673,Customer 673,3019,Activo
PERF-000674,Customer 674,3022,Inactivo
PERF-000675,Customer 675,3025,Pendiente
PERF-000676,Customer 676,3028,Inactivo
PERF-000677,Customer 677,3031,Activo
PERF-000678,Customer 678,3034,Pendiente
PERF-000679,Customer 679,3037,Activo
PERF-000680,Customer 680,3040,Inactivo
PERF-000681,Customer 681,3043,Pendiente
PERF-000682,Customer 682,3046,Inactivo
PERF-000683,Customer 683,3049,Activo
PERF-000684,Customer 684,3052,Pendiente
PERF-000685,Customer 685,3055,Activo
PERF-000686,Customer 686,3058,Inactivo
PERF-000687,Customer 687,3061,Pendiente
PERF-000688,Customer 688,3064,Inactivo
PERF-000689,Customer 689,3067,Activo
PERF-000690,Customer 690,3070,Pendiente
PERF-000691,Customer 691,3073,Activo
PERF-000692,Customer 692,3076,Inactivo
PERF-000693,Customer 693,3079,Pendiente
PERF-000694,Customer 694,3082,Inactivo
PERF-000695,Customer 695,3085,Activo
PERF-000696,Customer 696,3088,Pendiente
PERF-000697,Customer 697,3091,Activo
PERF-000698,Customer 698,3094,Inactivo
PERF-000699,Customer 699,3097,Pendiente
PERF-000700,Customer 700,3100,Inactivo
PERF-000701,Customer 701,3103,Activo
PERF-000702,Customer 702,3106,Pendiente
PERF-000703,Customer 703,3109,Activo
PERF-000704,Customer 704,3112,Inactivo
PERF-000705,Customer 705,3115,Pendiente
PERF-000706,Customer 706,3118,Inactivo
PERF-000707,Customer 707,3121,Activo
PERF-000708,Customer 708,3124,Pendiente
PERF-000709,Customer 709,3127,Activo
PERF-000710,Customer 710,3130,Inactivo
PERF-000711,Customer 711,3133,Pendiente
PERF-000712,Customer 712,3136,Inactivo
PERF-000713,Customer 713,3139,Activo
PERF-000714,Customer 714,3142,Pendiente
PERF-000715,Customer 715,3145,Activo
PERF-000716,Customer 716,3148,Inactivo
PERF-000717,Customer 717,3151,Pendiente
PERF-000718,Customer 718,3154,Inactivo
PERF-000719,Customer 719,3157,Activo
PERF-000720,Customer 720,3160,Pendiente
PERF-000721,Customer 721,3163,Activo
PERF-000722,Customer 722,3166,Inactivo
PERF-000723,Customer 723,3169,Pendiente
PERF-000724,Customer 724,3172,Inactivo
PERF-000725,Customer 725,3175,Activo
PERF-000726,Customer 726,3178,Pendiente
PERF-000727,Customer 727,3181,Activo
PERF-000728,Customer 728,3184,Inactivo
PERF-000729,Customer 729,3187,Pendiente
PERF-000730,Customer 730,3190,Inactivo
PERF-000731,Customer 731,3193,Activo
PERF-000732,Customer 732,3196,Pendiente
PERF-000733,Customer 733,3199,Activo
PERF-000734,Customer 734,3202,Inactivo
PERF-000735,Customer 735,3205,Pendiente
PERF-000736,Customer 736,3208,Inactivo
PERF-000737,Customer 737,3211,Activo
PERF-000738,Customer 738,3214,Pendiente
PERF-000739,Customer 739,3217,Activo
PERF-000740,Customer 740,3220,Inactivo
PERF-000741,Customer 741,3223,Pendiente
PERF-000742,Customer 742,3226,Inactivo
PERF-000743,Customer 743,3229,Activo
PERF-000744,Customer 744,3232,Pendiente
PERF-000745,Customer 745,3235,Activo
PERF-000746,Customer 746,3238,Inactivo
PERF-000747,Customer 747,3241,Pendiente
PERF-000748,Customer 748,3244,Inactivo
PERF-000749,Customer 749,3247,Activo
PERF-000750,Customer 750,3250,Pendiente
PERF-000751,Customer 751,3253,Activo
PERF-000752,Customer 752,3256,Inactivo
PERF-000753,Customer 753,3259,Pendiente
PERF-000754,Customer 754,3262,Inactivo
PERF-000755,Customer 755,3265,Activo
PERF-000756,Customer 756,3268,Pendiente
PERF-000757,Customer 757,3271,Activo
PERF-000758,Customer 758,3274,Inactivo
PERF-000759,Customer 759,3277,Pendiente
PERF-000760,Customer 760,3280,Inactivo
PERF-000761,Customer 761,3283,Activo
PERF-000762,Customer 762,3286,Pendiente
PERF-000763,Customer 763,3289,Activo
PERF-000764,Customer 764,3292,Inactivo
PERF-000765,Customer 765,3295,Pendiente
PERF-000766,Customer 766,3298,Inactivo
PERF-000767,Customer 767,3301,Activo
PERF-000768,Customer 768,3304,Pendiente
PERF-000769,Customer 769,3307,Activo
PERF-000770,Customer 770,3310,Inactivo
PERF-000771,Customer 771,3313,Pendiente
PERF-000772,Customer 772,3316,Inactivo
PERF-000773,Customer 773,3319,Activo
PERF-000774,Customer 774,3322,Pendiente
PERF-000775,Customer 775,3325,Activo
PERF-000776,Customer 776,3328,Inactivo
PERF-000777,Customer 777,3331,Pendiente
PERF-000778,Customer 778,3334,Inactivo
PERF-000779,Customer 779,3337,Activo
PERF-000780,Customer 780,3340,Pendiente
PERF-000781,Customer 781,3343,Activo
PERF-000782,Customer 782,3346,Inactivo
PERF-000783,Customer 783,3349,Pendiente
PERF-000784,Customer 784,3352,Inactivo
PERF-000785,Customer 785,3355,Activo
PERF-000786,Customer 786,3358,Pendiente
PERF-000787,Customer 787,3361,Activo
PERF-000788,Customer 788,3364,Inactivo
PERF-000789,Customer 789,3367,Pendiente
PERF-000790,Customer 790,3370,Inactivo
PERF-000791,Customer 791,3373,Activo
PERF-000792,Customer 792,3376,Pendiente
PERF-000793,Customer 793,3379,Activo
PERF-000794,Customer 794,3382,Inactivo
PERF-000795,Customer 795,3385,Pendiente
PERF-000796,Customer 796,3388,Inactivo
PERF-000797,Customer 797,3391,Activo
PERF-000798,Customer 798,3394,Pendiente
PERF-000799,Customer 799,3397,Activo
PERF-000800,Customer 800,3400,Inactivo
PERF-000801,Customer 801,3403,Pendiente
PERF-000802,Customer 802,3406,Inactivo
PERF-000803,Customer 803,3409,Activo
PERF-000804,Customer 804,3412,Pendiente
PERF-000805,Customer 805,3415,Activo
PERF-000806,Customer 806,3418,Inactivo
PERF-000807,Customer 807,3421,Pendiente
PERF-000808,Customer 808,3424,Inactivo
PERF-000809,Customer 809,3427,Activo
PERF-000810,Customer 810,3430,Pendiente
PERF-000811,Customer 811,3433,Activo
PERF-000812,Customer 812,3436,Inactivo
PERF-000813,Customer 813,3439,Pendiente
PERF-000814,Customer 814,3442,Inactivo
PERF-000815,Customer 815,3445,Activo
PERF-000816,Customer 816,3448,Pendiente
PERF-000817,Customer 817,3451,Activo
PERF-000818,Customer 818,3454,Inactivo
PERF-000819,Customer 819,3457,Pendiente
PERF-000820,Customer 820,3460,Inactivo
PERF-000821,Customer 821,3463,Activo
PERF-000822,Customer 822,3466,Pendiente
PERF-000823,Customer 823,3469,Activo
PERF-000824,Customer 824,3472,Inactivo
PERF-000825,Customer 825,3475,Pendiente
PERF-000826,Customer 826,3478,Inactivo
PERF-000827,Customer 827,3481,Activo
PERF-000828,Customer 828,3484,Pendiente
PERF-000829,Customer 829,3487,Activo
PERF-000830,Customer 830,3490,Inactivo
PERF-000831,Customer 831,3493,Pendiente
PERF-000832,Customer 832,3496,Inactivo
PERF-000833,Customer 833,3499,Activo
PERF-000834,Customer 834,3502,Pendiente
PERF-000835,Customer 835,3505,Activo
PERF-000836,Customer 836,3508,Inactivo
PERF-000837,Customer 837,3511,Pendiente
PERF-000838,Customer 838,3514,Inactivo
PERF-000839,Customer 839,3517,Activo
PERF-000840,Customer 840,3520,Pendiente
PERF-000841,Customer 841,3523,Activo
PERF-000842,Customer 842,3526,Inactivo
PERF-000843,Customer 843,3529,Pendiente
PERF-000844,Customer 844,3532,Inactivo
PERF-000845,Customer 845,3535,Activo
PERF-000846,Customer 846,3538,Pendiente
PERF-000847,Customer 847,3541,Activo
PERF-000848,Customer 848,3544,Inactivo
PERF-000849,Customer 849,3547,Pendiente
PERF-000850,Customer 850,3550,Inactivo
PERF-000851,Customer 851,3553,Activo
PERF-000852,Customer 852,3556,Pendiente
PERF-000853,Customer 853,3559,Activo
PERF-000854,Customer 854,3562,Inactivo
PERF-000855,Customer 855,3565,Pendiente
PERF-000856,Customer 856,3568,Inactivo
PERF-000857,Customer 857,3571,Activo
PERF-000858,Customer 858,3574,Pendiente
PERF-000859,Customer 859,3577,Activo
PERF-000860,Customer 860,3580,Inactivo
PERF-000861,Customer 861,3583,Pendiente
PERF-000862,Customer 862,3586,Inactivo
PERF-000863,Customer 863,3589,Activo
PERF-000864,Customer 864,3592,Pendiente
PERF-000865,Customer 865,3595,Activo
PERF-000866,Customer 866,3598,Inactivo
PERF-000867,Customer 867,3601,Pendiente
PERF-000868,Customer 868,3604,Inactivo
PERF-000869,Customer 869,3607,Activo
PERF-000870,Customer 870,3610,Pendiente
PERF-000871,Customer 871,3613,Activo
PERF-000872,Customer 872,3616,Inactivo
PERF-000873,Customer 873,3619,Pendiente
PERF-000874,Customer 874,3622,Inactivo
PERF-000875,Customer 875,3625,Activo
PERF-000876,Customer 876,3628,Pendiente
PERF-000877,Customer 877,3631,Activo
PERF-000878,Customer 878,3634,Inactivo
PERF-000879,Customer 879,3637,Pendiente
PERF-000880,Customer 880,3640,Inactivo
PERF-000881,Customer 881,3643,Activo
PERF-000882,Customer 882,3646,Pendiente
PERF-000883,Customer 883,3649,Activo
PERF-000884,Customer 884,3652,Inactivo
PERF-000885,Customer 885,3655,Pendiente
PERF-000886,Customer 886,3658,Inactivo
PERF-000887,Customer 887,3661,Activo
PERF-000888,Customer 888,3664,Pendiente
PERF-000889,Customer 889,3667,Activo
PERF-000890,Customer 890,3670,Inactivo
PERF-000891,Customer 891,3673,Pendiente
PERF-000892,Customer 892,3676,Inactivo
PERF-000893,Customer 893,3679,Activo
PERF-000894,Customer 894,3682,Pendiente
PERF-000895,Customer 895,3685,Activo
PERF-000896,Customer 896,3688,Inactivo
PERF-000897,Customer 897,3691,Pendiente
PERF-000898,Customer 898,3694,Inactivo
PERF-000899,Customer 899,3697,Activo
PERF-000900,Customer 900,3700,Pendiente
PERF-000901,Customer 901,3703,Activo
PERF-000902,Customer 902,3706,Inactivo
PERF-000903,Customer 903,3709,Pendiente
PERF-000904,Customer 904,3712,Inactivo
PERF-000905,Customer 905,3715,Activo
PERF-000906,Customer 906,3718,Pendiente
PERF-000907,Customer 907,3721,Activo
PERF-000908,Customer 908,3724,Inactivo
PERF-000909,Customer 909,3727,Pendiente
PERF-000910,Customer 910,3730,Inactivo
PERF-000911,Customer 911,3733,Activo
PERF-000912,Customer 912,3736,Pendiente
PERF-000913,Customer 913,3739,Activo
PERF-000914,Customer 914,3742,Inactivo
PERF-000915,Customer 915,3745,Pendiente
PERF-000916,Customer 916,3748,Inactivo
PERF-000917,Customer 917,3751,Activo
PERF-000918,Customer 918,3754,Pendiente
PERF-000919,Customer 919,3757,Activo
PERF-000920,Customer 920,3760,Inactivo
PERF-000921,Customer 921,3763,Pendiente
PERF-000922,Customer 922,3766,Inactivo
PERF-000923,Customer 923,3769,Activo
PERF-000924,Customer 924,3772,Pendiente
PERF-000925,Customer 925,3775,Activo
PERF-000926,Customer 926,3778,Inactivo
PERF-000927,Customer 927,3781,Pendiente
PERF-000928,Customer 928,3784,Inactivo
PERF-000929,Customer 929,3787,Activo
PERF-000930,Customer 930,3790,Pendiente
PERF-000931,Customer 931,3793,Activo
PERF-000932,Customer 932,3796,Inactivo
PERF-000933,Customer 933,3799,Pendiente
PERF-000934,Customer 934,3802,Inactivo
PERF-000935,Customer 935,3805,Activo
PERF-000936,Customer 936,3808,Pendiente
PERF-000937,Customer 937,3811,Activo
PERF-000938,Customer 938,3814,Inactivo
PERF-000939,Customer 939,3817,Pendiente
PERF-000940,Customer 940,3820,Inactivo
PERF-000941,Customer 941,3823,Activo
PERF-000942,Customer 942,3826,Pendiente
PERF-000943,Customer 943,3829,Activo
PERF-000944,Customer 944,3832,Inactivo
PERF-000945,Customer 945,3835,Pendiente
PERF-000946,Customer 946,3838,Inactivo
PERF-000947,Customer 947,3841,Activo
PERF-000948,Customer 948,3844,Pendiente
PERF-000949,Customer 949,3847,Activo
PERF-000950,Customer 950,3850,Inactivo
PERF-000951,Customer 951,3853,Pendiente
PERF-000952,Customer 952,3856,Inactivo
PERF-000953,Customer 953,3859,Activo
PERF-000954,Customer 954,3862,Pendiente
PERF-000955,Customer 955,3865,Activo
PERF-000956,Customer 956,3868,Inactivo
PERF-000957,Customer 957,3871,Pendiente
PERF-000958,Customer 958,3874,Inactivo
PERF-000959,Customer 959,3877,Activo
PERF-000960,Customer 960,3880,Pendiente
PERF-000961,Customer 961,3883,Activo
PERF-000962,Customer 962,3886,Inactivo
PERF-000963,Customer 963,3889,Pendiente
PERF-000964,Customer 964,3892,Inactivo
PERF-000965,Customer 965,3895,Activo
PERF-000966,Customer 966,3898,Pendiente
PERF-000967,Customer 967,3901,Activo
PERF-000968,Customer 968,3904,Inactivo
PERF-000969,Customer 969,3907,Pendiente
PERF-000970,Customer 970,3910,Inactivo
PERF-000971,Customer 971,3913,Activo
PERF-000972,Customer 972,3916,Pendiente
PERF-000973,Customer 973,3919,Activo
PERF-000974,Customer 974,3922,Inactivo
PERF-000975,Customer 975,3925,Pendiente
PERF-000976,Customer 976,3928,Inactivo
PERF-000977,Customer 977,3931,Activo
PERF-000978,Customer 978,3934,Pendiente
PERF-000979,Customer 979,3937,Activo
PERF-000980,Customer 980,3940,Inactivo
PERF-000981,Customer 981,3943,Pendiente
PERF-000982,Customer 982,3946,Inactivo
PERF-000983,Customer 983,3949,Activo
PERF-000984,Customer 984,3952,Pendiente
PERF-000985,Customer 985,3955,Activo
PERF-000986,Customer 986,3958,Inactivo
PERF-000987,Customer 987,3961,Pendiente
PERF-000988,Customer 988,3964,Inactivo
PERF-000989,Customer 989,3967,Activo
PERF-000990,Customer 990,3970,Pendiente
PERF-000991,Customer 991,3973,Activo
PERF-000992,Customer 992,3976,Inactivo
PERF-000993,Customer 993,3979,Pendiente
PERF-000994,Customer 994,3982,Inactivo
PERF-000995,Customer 995,3985,Activo
PERF-000996,Customer 996,3988,Pendiente
PERF-000997,Customer 997,3991,Activo
PERF-000998,Customer 998,3994,Inactivo
PERF-000999,Customer 999,3997,Pendiente
PERF-001000,Customer 1000,4000,Inactivo
