id,cliente,monto,estado
PERF-001805,Customer 1805,6415,Activo
PERF-001806,Customer 1806,6418,Pendiente
PERF-001807,Customer 1807,6421,Activo
PERF-001808,Customer 1808,6424,Inactivo
PERF-001809,Customer 1809,6427,Pendiente
PERF-001810,Customer 1810,6430,Inactivo
PERF-001811,Customer 1811,6433,Activo
PERF-001812,Customer 1812,6436,Pendiente
PERF-001813,Customer 1813,6439,Activo
PERF-001814,Customer 1814,6442,Inactivo
PERF-001815,Customer 1815,6445,Pendiente
PERF-001816,Customer 1816,6448,Inactivo
PERF-001817,Customer 1817,6451,Activo
PERF-001818,Customer 1818,6454,Pendiente
PERF-001819,Customer 1819,6457,Activo
PERF-001820,CUSTOMER 1820,6460,inactivo
PERF-001821,Customer 1821,6463,Pendiente
PERF-001822,Customer 1822,6466,Inactivo
PERF-001823,Customer 1823,6469,Activo
PERF-001824,Customer 1824,6472,Pendiente
PERF-001825,Customer 1825,6475,Activo
PERF-001826,Customer 1826,6478,Inactivo
PERF-001827,Customer 1827,6481,Pendiente
PERF-001828,Customer 1828,6484,Inactivo
PERF-001829,Customer 1829,6487,Activo
PERF-001830,Customer 1830,6490,Pendiente
PERF-001831,Customer 1831,6493,Activo
PERF-001832,Customer 1832,6496,Inactivo
PERF-001833,Customer 1833,6499,Pendiente
PERF-001834,Customer 1834,6502,Inactivo
PERF-001835,Customer 1835,6505,Activo
PERF-001836,Customer 1836,6508,Pendiente
PERF-001837,Customer 1837,6511,Activo
PERF-001838,Customer 1838,6514,Inactivo
PERF-001839,Customer 1839,6517,Pendiente
PERF-001840,CUSTOMER 1840,6520,inactivo
PERF-001841,Customer 1841,6523,Activo
PERF-001842,Customer 1842,6526,Pendiente
PERF-001843,Customer 1843,6529,Activo
PERF-001844,Customer 1844,6532,Inactivo
PERF-001845,Customer 1845,6535,Pendiente
PERF-001846,Customer 1846,6538,Inactivo
PERF-001847,Customer 1847,6541,Activo
PERF-001848,Customer 1848,6544,Pendiente
PERF-001849,Customer 1849,6547,Activo
PERF-001850,Customer 1850,6552,Inactivo
PERF-001851,Customer 1851,6553,Pendiente
PERF-001852,Customer 1852,6556,Inactivo
PERF-001853,Customer 1853,6559,Activo
PERF-001854,Customer 1854,6562,Pendiente
PERF-001855,Customer 1855,6565,Activo
PERF-001856,Customer 1856,6568,Inactivo
PERF-001857,Customer 1857,6571,Pendiente
PERF-001858,Customer 1858,6574,Inactivo
PERF-001859,Customer 1859,6577,Activo
PERF-001860,CUSTOMER 1860,6580,pendiente
PERF-001861,Customer 1861,6583,Activo
PERF-001862,Customer 1862,6586,Inactivo
PERF-001863,Customer 1863,6589,Pendiente
PERF-001864,Customer 1864,6592,Inactivo
PERF-001865,Customer 1865,6595,Activo
PERF-001866,Customer 1866,6598,Pendiente
PERF-001867,Customer 1867,6601,Activo
PERF-001868,Customer 1868,6604,Inactivo
PERF-001869,Customer 1869,6607,Pendiente
PERF-001870,Customer 1870,6610,Inactivo
PERF-001871,Customer 1871,6613,Activo
PERF-001872,Customer 1872,6616,Pendiente
PERF-001873,Customer 1873,6619,Activo
PERF-001874,Customer 1874,6622,Inactivo
PERF-001875,Customer 1875,6625,Pendiente
PERF-001876,Customer 1876,6628,Inactivo
PERF-001877,Customer 1877,6631,Activo
PERF-001878,Customer 1878,6634,Pendiente
PERF-001879,Customer 1879,6637,Activo
PERF-001880,CUSTOMER 1880,6640,inactivo
PERF-001881,Customer 1881,6643,Pendiente
PERF-001882,Customer 1882,6646,Inactivo
PERF-001883,Customer 1883,6649,Activo
PERF-001884,Customer 1884,6652,Pendiente
PERF-001885,Customer 1885,6655,Activo
PERF-001886,Customer 1886,6658,Inactivo
PERF-001887,Customer 1887,6661,Pendiente
PERF-001888,Customer 1888,6664,Inactivo
PERF-001889,Customer 1889,6667,Activo
PERF-001890,Customer 1890,6670,Pendiente
PERF-001891,Customer 1891,6673,Activo
PERF-001892,Customer 1892,6676,Inactivo
PERF-001893,Customer 1893,6679,Pendiente
PERF-001894,Customer 1894,6682,Inactivo
PERF-001895,Customer 1895,6685,Activo
PERF-001896,Customer 1896,6688,Pendiente
PERF-001897,Customer 1897,6691,Activo
PERF-001898,Customer 1898,6694,Inactivo
PERF-001899,Customer 1899,6697,Pendiente
PERF-001900,CUSTOMER 1900,6720,inactivo
PERF-001901,Customer 1901,6703,Activo
PERF-001902,Customer 1902,6706,Pendiente
PERF-001903,Customer 1903,6709,Activo
PERF-001904,Customer 1904,6712,Inactivo
PERF-001905,Customer 1905,6715,Pendiente
PERF-001906,Customer 1906,6718,Inactivo
PERF-001907,Customer 1907,6721,Activo
PERF-001908,Customer 1908,6724,Pendiente
PERF-001909,Customer 1909,6727,Activo
PERF-001910,Customer 1910,6730,Inactivo
PERF-001911,Customer 1911,6733,Pendiente
PERF-001912,Customer 1912,6736,Inactivo
PERF-001913,Customer 1913,6739,Activo
PERF-001914,Customer 1914,6742,Pendiente
PERF-001915,Customer 1915,6745,Activo
PERF-001916,Customer 1916,6748,Inactivo
PERF-001917,Customer 1917,6751,Pendiente
PERF-001918,Customer 1918,6754,Inactivo
PERF-001919,Customer 1919,6757,Activo
PERF-001920,CUSTOMER 1920,6760,pendiente
PERF-001921,Customer 1921,6763,Activo
PERF-001922,Customer 1922,6766,Inactivo
PERF-001923,Customer 1923,6769,Pendiente
PERF-001924,Customer 1924,6772,Inactivo
PERF-001925,Customer 1925,6775,Activo
PERF-001926,Customer 1926,6778,Pendiente
PERF-001927,Customer 1927,6781,Activo
PERF-001928,Customer 1928,6784,Inactivo
PERF-001929,Customer 1929,6787,Pendiente
PERF-001930,Customer 1930,6790,Inactivo
PERF-001931,Customer 1931,6793,Activo
PERF-001932,Customer 1932,6796,Pendiente
PERF-001933,Customer 1933,6799,Activo
PERF-001934,Customer 1934,6802,Inactivo
PERF-001935,Customer 1935,6805,Pendiente
PERF-001936,Customer 1936,6808,Inactivo
PERF-001937,Customer 1937,6811,Activo
PERF-001938,Customer 1938,6814,Pendiente
PERF-001939,Customer 1939,6817,Activo
PERF-001940,CUSTOMER 1940,6820,inactivo
PERF-001941,Customer 1941,6823,Pendiente
PERF-001942,Customer 1942,6826,Inactivo
PERF-001943,Customer 1943,6829,Activo
PERF-001944,Customer 1944,6832,Pendiente
PERF-001945,Customer 1945,6835,Activo
PERF-001946,Customer 1946,6838,Inactivo
PERF-001947,Customer 1947,6841,Pendiente
PERF-001948,Customer 1948,6844,Inactivo
PERF-001949,Customer 1949,6847,Activo
PERF-001950,Customer 1950,6852,Pendiente
PERF-001951,Customer 1951,6853,Activo
PERF-001952,Customer 1952,6856,Inactivo
PERF-001953,Customer 1953,6859,Pendiente
PERF-001954,Customer 1954,6862,Inactivo
PERF-001955,Customer 1955,6865,Activo
PERF-001956,Customer 1956,6868,Pendiente
PERF-001957,Customer 1957,6871,Activo
PERF-001958,Customer 1958,6874,Inactivo
PERF-001959,Customer 1959,6877,Pendiente
PERF-001960,CUSTOMER 1960,6880,inactivo
PERF-001961,Customer 1961,6883,Activo
PERF-001962,Customer 1962,6886,Pendiente
PERF-001963,Customer 1963,6889,Activo
PERF-001964,Customer 1964,6892,Inactivo
PERF-001965,Customer 1965,6895,Pendiente
PERF-001966,Customer 1966,6898,Inactivo
PERF-001967,Customer 1967,6901,Activo
PERF-001968,Customer 1968,6904,Pendiente
PERF-001969,Customer 1969,6907,Activo
PERF-001970,Customer 1970,6910,Inactivo
PERF-001971,Customer 1971,6913,Pendiente
PERF-001972,Customer 1972,6916,Inactivo
PERF-001973,Customer 1973,6919,Activo
PERF-001974,Customer 1974,6922,Pendiente
PERF-001975,Customer 1975,6925,Activo
PERF-001976,Customer 1976,6928,Inactivo
PERF-001977,Customer 1977,6931,Pendiente
PERF-001978,Customer 1978,6934,Inactivo
PERF-001979,Customer 1979,6937,Activo
PERF-001980,CUSTOMER 1980,6940,pendiente
PERF-001981,Customer 1981,6943,Activo
PERF-001982,Customer 1982,6946,Inactivo
PERF-001983,Customer 1983,6949,Pendiente
PERF-001984,Customer 1984,6952,Inactivo
PERF-001985,Customer 1985,6955,Activo
PERF-001986,Customer 1986,6958,Pendiente
PERF-001987,Customer 1987,6961,Activo
PERF-001988,Customer 1988,6964,Inactivo
PERF-001989,Customer 1989,6967,Pendiente
PERF-001990,Customer 1990,6970,Inactivo
PERF-001991,Customer 1991,6973,Activo
PERF-001992,Customer 1992,6976,Pendiente
PERF-001993,Customer 1993,6979,Activo
PERF-001994,Customer 1994,6982,Inactivo
PERF-001995,Customer 1995,6985,Pendiente
PERF-001996,Customer 1996,6988,Inactivo
PERF-001997,Customer 1997,6991,Activo
PERF-001998,Customer 1998,6994,Pendiente
PERF-001999,Customer 1999,6997,Activo
PERF-002000,CUSTOMER 2000,7020,inactivo
PERF-002001,Customer 2001,7003,Pendiente
PERF-002002,Customer 2002,7006,Inactivo
PERF-002003,Customer 2003,7009,Activo
PERF-002004,Customer 2004,7012,Pendiente
PERF-002005,Customer 2005,7015,Activo
PERF-002006,Customer 2006,7018,Inactivo
PERF-002007,Customer 2007,7021,Pendiente
PERF-002008,Customer 2008,7024,Inactivo
PERF-002009,Customer 2009,7027,Activo
PERF-002010,Customer 2010,7030,Pendiente
PERF-002011,Customer 2011,7033,Activo
PERF-002012,Customer 2012,7036,Inactivo
PERF-002013,Customer 2013,7039,Pendiente
PERF-002014,Customer 2014,7042,Inactivo
PERF-002015,Customer 2015,7045,Activo
PERF-002016,Customer 2016,7048,Pendiente
PERF-002017,Customer 2017,7051,Activo
PERF-002018,Customer 2018,7054,Inactivo
PERF-002019,Customer 2019,7057,Pendiente
PERF-002020,CUSTOMER 2020,7060,inactivo
PERF-002021,Customer 2021,7063,Activo
PERF-002022,Customer 2022,7066,Pendiente
PERF-002023,Customer 2023,7069,Activo
PERF-002024,Customer 2024,7072,Inactivo
PERF-002025,Customer 2025,7075,Pendiente
PERF-002026,Customer 2026,7078,Inactivo
PERF-002027,Customer 2027,7081,Activo
PERF-002028,Customer 2028,7084,Pendiente
PERF-002029,Customer 2029,7087,Activo
PERF-002030,Customer 2030,7090,Inactivo
PERF-002031,Customer 2031,7093,Pendiente
PERF-002032,Customer 2032,7096,Inactivo
PERF-002033,Customer 2033,7099,Activo
PERF-002034,Customer 2034,7102,Pendiente
PERF-002035,Customer 2035,7105,Activo
PERF-002036,Customer 2036,7108,Inactivo
PERF-002037,Customer 2037,7111,Pendiente
PERF-002038,Customer 2038,7114,Inactivo
PERF-002039,Customer 2039,7117,Activo
PERF-002040,CUSTOMER 2040,7120,pendiente
PERF-002041,Customer 2041,7123,Activo
PERF-002042,Customer 2042,7126,Inactivo
PERF-002043,Customer 2043,7129,Pendiente
PERF-002044,Customer 2044,7132,Inactivo
PERF-002045,Customer 2045,7135,Activo
PERF-002046,Customer 2046,7138,Pendiente
PERF-002047,Customer 2047,7141,Activo
PERF-002048,Customer 2048,7144,Inactivo
PERF-002049,Customer 2049,7147,Pendiente
PERF-002050,Customer 2050,7152,Inactivo
PERF-002051,Customer 2051,7153,Activo
PERF-002052,Customer 2052,7156,Pendiente
PERF-002053,Customer 2053,7159,Activo
PERF-002054,Customer 2054,7162,Inactivo
PERF-002055,Customer 2055,7165,Pendiente
PERF-002056,Customer 2056,7168,Inactivo
PERF-002057,Customer 2057,7171,Activo
PERF-002058,Customer 2058,7174,Pendiente
PERF-002059,Customer 2059,7177,Activo
PERF-002060,CUSTOMER 2060,7180,inactivo
PERF-002061,Customer 2061,7183,Pendiente
PERF-002062,Customer 2062,7186,Inactivo
PERF-002063,Customer 2063,7189,Activo
PERF-002064,Customer 2064,7192,Pendiente
PERF-002065,Customer 2065,7195,Activo
PERF-002066,Customer 2066,7198,Inactivo
PERF-002067,Customer 2067,7201,Pendiente
PERF-002068,Customer 2068,7204,Inactivo
PERF-002069,Customer 2069,7207,Activo
PERF-002070,Customer 2070,7210,Pendiente
PERF-002071,Customer 2071,7213,Activo
PERF-002072,Customer 2072,7216,Inactivo
PERF-002073,Customer 2073,7219,Pendiente
PERF-002074,Customer 2074,7222,Inactivo
PERF-002075,Customer 2075,7225,Activo
PERF-002076,Customer 2076,7228,Pendiente
PERF-002077,Customer 2077,7231,Activo
PERF-002078,Customer 2078,7234,Inactivo
PERF-002079,Customer 2079,7237,Pendiente
PERF-002080,CUSTOMER 2080,7240,inactivo
PERF-002081,Customer 2081,7243,Activo
PERF-002082,Customer 2082,7246,Pendiente
PERF-002083,Customer 2083,7249,Activo
PERF-002084,Customer 2084,7252,Inactivo
PERF-002085,Customer 2085,7255,Pendiente
PERF-002086,Customer 2086,7258,Inactivo
PERF-002087,Customer 2087,7261,Activo
PERF-002088,Customer 2088,7264,Pendiente
PERF-002089,Customer 2089,7267,Activo
PERF-002090,Customer 2090,7270,Inactivo
PERF-002091,Customer 2091,7273,Pendiente
PERF-002092,Customer 2092,7276,Inactivo
PERF-002093,Customer 2093,7279,Activo
PERF-002094,Customer 2094,7282,Pendiente
PERF-002095,Customer 2095,7285,Activo
PERF-002096,Customer 2096,7288,Inactivo
PERF-002097,Customer 2097,7291,Pendiente
PERF-002098,Customer 2098,7294,Inactivo
PERF-002099,Customer 2099,7297,Activo
PERF-002100,CUSTOMER 2100,7320,pendiente
PERF-002101,Customer 2101,7303,Activo
PERF-002102,Customer 2102,7306,Inactivo
PERF-002103,Customer 2103,7309,Pendiente
PERF-002104,Customer 2104,7312,Inactivo
PERF-002105,Customer 2105,7315,Activo
PERF-002106,Customer 2106,7318,Pendiente
PERF-002107,Customer 2107,7321,Activo
PERF-002108,Customer 2108,7324,Inactivo
PERF-002109,Customer 2109,7327,Pendiente
PERF-002110,Customer 2110,7330,Inactivo
PERF-002111,Customer 2111,7333,Activo
PERF-002112,Customer 2112,7336,Pendiente
PERF-002113,Customer 2113,7339,Activo
PERF-002114,Customer 2114,7342,Inactivo
PERF-002115,Customer 2115,7345,Pendiente
PERF-002116,Customer 2116,7348,Inactivo
PERF-002117,Customer 2117,7351,Activo
PERF-002118,Customer 2118,7354,Pendiente
PERF-002119,Customer 2119,7357,Activo
PERF-002120,CUSTOMER 2120,7360,inactivo
PERF-002121,Customer 2121,7363,Pendiente
PERF-002122,Customer 2122,7366,Inactivo
PERF-002123,Customer 2123,7369,Activo
PERF-002124,Customer 2124,7372,Pendiente
PERF-002125,Customer 2125,7375,Activo
PERF-002126,Customer 2126,7378,Inactivo
PERF-002127,Customer 2127,7381,Pendiente
PERF-002128,Customer 2128,7384,Inactivo
PERF-002129,Customer 2129,7387,Activo
PERF-002130,Customer 2130,7390,Pendiente
PERF-002131,Customer 2131,7393,Activo
PERF-002132,Customer 2132,7396,Inactivo
PERF-002133,Customer 2133,7399,Pendiente
PERF-002134,Customer 2134,7402,Inactivo
PERF-002135,Customer 2135,7405,Activo
PERF-002136,Customer 2136,7408,Pendiente
PERF-002137,Customer 2137,7411,Activo
PERF-002138,Customer 2138,7414,Inactivo
PERF-002139,Customer 2139,7417,Pendiente
PERF-002140,CUSTOMER 2140,7420,inactivo
PERF-002141,Customer 2141,7423,Activo
PERF-002142,Customer 2142,7426,Pendiente
PERF-002143,Customer 2143,7429,Activo
PERF-002144,Customer 2144,7432,Inactivo
PERF-002145,Customer 2145,7435,Pendiente
PERF-002146,Customer 2146,7438,Inactivo
PERF-002147,Customer 2147,7441,Activo
PERF-002148,Customer 2148,7444,Pendiente
PERF-002149,Customer 2149,7447,Activo
PERF-002150,Customer 2150,7452,Inactivo
PERF-002151,Customer 2151,7453,Pendiente
PERF-002152,Customer 2152,7456,Inactivo
PERF-002153,Customer 2153,7459,Activo
PERF-002154,Customer 2154,7462,Pendiente
PERF-002155,Customer 2155,7465,Activo
PERF-002156,Customer 2156,7468,Inactivo
PERF-002157,Customer 2157,7471,Pendiente
PERF-002158,Customer 2158,7474,Inactivo
PERF-002159,Customer 2159,7477,Activo
PERF-002160,CUSTOMER 2160,7480,pendiente
PERF-002161,Customer 2161,7483,Activo
PERF-002162,Customer 2162,7486,Inactivo
PERF-002163,Customer 2163,7489,Pendiente
PERF-002164,Customer 2164,7492,Inactivo
PERF-002165,Customer 2165,7495,Activo
PERF-002166,Customer 2166,7498,Pendiente
PERF-002167,Customer 2167,7501,Activo
PERF-002168,Customer 2168,7504,Inactivo
PERF-002169,Customer 2169,7507,Pendiente
PERF-002170,Customer 2170,7510,Inactivo
PERF-002171,Customer 2171,7513,Activo
PERF-002172,Customer 2172,7516,Pendiente
PERF-002173,Customer 2173,7519,Activo
PERF-002174,Customer 2174,7522,Inactivo
PERF-002175,Customer 2175,7525,Pendiente
PERF-002176,Customer 2176,7528,Inactivo
PERF-002177,Customer 2177,7531,Activo
PERF-002178,Customer 2178,7534,Pendiente
PERF-002179,Customer 2179,7537,Activo
PERF-002180,CUSTOMER 2180,7540,inactivo
PERF-002181,Customer 2181,7543,Pendiente
PERF-002182,Customer 2182,7546,Inactivo
PERF-002183,Customer 2183,7549,Activo
PERF-002184,Customer 2184,7552,Pendiente
PERF-002185,Customer 2185,7555,Activo
PERF-002186,Customer 2186,7558,Inactivo
PERF-002187,Customer 2187,7561,Pendiente
PERF-002188,Customer 2188,7564,Inactivo
PERF-002189,Customer 2189,7567,Activo
PERF-002190,Customer 2190,7570,Pendiente
PERF-002191,Customer 2191,7573,Activo
PERF-002192,Customer 2192,7576,Inactivo
PERF-002193,Customer 2193,7579,Pendiente
PERF-002194,Customer 2194,7582,Inactivo
PERF-002195,Customer 2195,7585,Activo
PERF-002196,Customer 2196,7588,Pendiente
PERF-002197,Customer 2197,7591,Activo
PERF-002198,Customer 2198,7594,Inactivo
PERF-002199,Customer 2199,7597,Pendiente
PERF-002200,CUSTOMER 2200,7620,inactivo
PERF-002201,Customer 2201,7603,Activo
PERF-002202,Customer 2202,7606,Pendiente
PERF-002203,Customer 2203,7609,Activo
PERF-002204,Customer 2204,7612,Inactivo
PERF-002205,Customer 2205,7615,Pendiente
PERF-002206,Customer 2206,7618,Inactivo
PERF-002207,Customer 2207,7621,Activo
PERF-002208,Customer 2208,7624,Pendiente
PERF-002209,Customer 2209,7627,Activo
PERF-002210,Customer 2210,7630,Inactivo
PERF-002211,Customer 2211,7633,Pendiente
PERF-002212,Customer 2212,7636,Inactivo
PERF-002213,Customer 2213,7639,Activo
PERF-002214,Customer 2214,7642,Pendiente
PERF-002215,Customer 2215,7645,Activo
PERF-002216,Customer 2216,7648,Inactivo
PERF-002217,Customer 2217,7651,Pendiente
PERF-002218,Customer 2218,7654,Inactivo
PERF-002219,Customer 2219,7657,Activo
PERF-002220,CUSTOMER 2220,7660,pendiente
PERF-002221,Customer 2221,7663,Activo
PERF-002222,Customer 2222,7666,Inactivo
PERF-002223,Customer 2223,7669,Pendiente
PERF-002224,Customer 2224,7672,Inactivo
PERF-002225,Customer 2225,7675,Activo
PERF-002226,Customer 2226,7678,Pendiente
PERF-002227,Customer 2227,7681,Activo
PERF-002228,Customer 2228,7684,Inactivo
PERF-002229,Customer 2229,7687,Pendiente
PERF-002230,Customer 2230,7690,Inactivo
PERF-002231,Customer 2231,7693,Activo
PERF-002232,Customer 2232,7696,Pendiente
PERF-002233,Customer 2233,7699,Activo
PERF-002234,Customer 2234,7702,Inactivo
PERF-002235,Customer 2235,7705,Pendiente
PERF-002236,Customer 2236,7708,Inactivo
PERF-002237,Customer 2237,7711,Activo
PERF-002238,Customer 2238,7714,Pendiente
PERF-002239,Customer 2239,7717,Activo
PERF-002240,CUSTOMER 2240,7720,inactivo
PERF-002241,Customer 2241,7723,Pendiente
PERF-002242,Customer 2242,7726,Inactivo
PERF-002243,Customer 2243,7729,Activo
PERF-002244,Customer 2244,7732,Pendiente
PERF-002245,Customer 2245,7735,Activo
PERF-002246,Customer 2246,7738,Inactivo
PERF-002247,Customer 2247,7741,Pendiente
PERF-002248,Customer 2248,7744,Inactivo
PERF-002249,Customer 2249,7747,Activo
PERF-002250,Customer 2250,7752,Pendiente
PERF-002251,Customer 2251,7753,Activo
PERF-002252,Customer 2252,7756,Inactivo
PERF-002253,Customer 2253,7759,Pendiente
PERF-002254,Customer 2254,7762,Inactivo
PERF-002255,Customer 2255,7765,Activo
PERF-002256,Customer 2256,7768,Pendiente
PERF-002257,Customer 2257,7771,Activo
PERF-002258,Customer 2258,7774,Inactivo
PERF-002259,Customer 2259,7777,Pendiente
PERF-002260,CUSTOMER 2260,7780,inactivo
PERF-002261,Customer 2261,7783,Activo
PERF-002262,Customer 2262,7786,Pendiente
PERF-002263,Customer 2263,7789,Activo
PERF-002264,Customer 2264,7792,Inactivo
PERF-002265,Customer 2265,7795,Pendiente
PERF-002266,Customer 2266,7798,Inactivo
PERF-002267,Customer 2267,7801,Activo
PERF-002268,Customer 2268,7804,Pendiente
PERF-002269,Customer 2269,7807,Activo
PERF-002270,Customer 2270,7810,Inactivo
PERF-002271,Customer 2271,7813,Pendiente
PERF-002272,Customer 2272,7816,Inactivo
PERF-002273,Customer 2273,7819,Activo
PERF-002274,Customer 2274,7822,Pendiente
PERF-002275,Customer 2275,7825,Activo
PERF-002276,Customer 2276,7828,Inactivo
PERF-002277,Customer 2277,7831,Pendiente
PERF-002278,Customer 2278,7834,Inactivo
PERF-002279,Customer 2279,7837,Activo
PERF-002280,CUSTOMER 2280,7840,pendiente
PERF-002281,Customer 2281,7843,Activo
PERF-002282,Customer 2282,7846,Inactivo
PERF-002283,Customer 2283,7849,Pendiente
PERF-002284,Customer 2284,7852,Inactivo
PERF-002285,Customer 2285,7855,Activo
PERF-002286,Customer 2286,7858,Pendiente
PERF-002287,Customer 2287,7861,Activo
PERF-002288,Customer 2288,7864,Inactivo
PERF-002289,Customer 2289,7867,Pendiente
PERF-002290,Customer 2290,7870,Inactivo
PERF-002291,Customer 2291,7873,Activo
PERF-002292,Customer 2292,7876,Pendiente
PERF-002293,Customer 2293,7879,Activo
PERF-002294,Customer 2294,7882,Inactivo
PERF-002295,Customer 2295,7885,Pendiente
PERF-002296,Customer 2296,7888,Inactivo
PERF-002297,Customer 2297,7891,Activo
PERF-002298,Customer 2298,7894,Pendiente
PERF-002299,Customer 2299,7897,Activo
PERF-002300,CUSTOMER 2300,7920,inactivo
PERF-002301,Customer 2301,7903,Pendiente
PERF-002302,Customer 2302,7906,Inactivo
PERF-002303,Customer 2303,7909,Activo
PERF-002304,Customer 2304,7912,Pendiente
PERF-002305,Customer 2305,7915,Activo
PERF-002306,Customer 2306,7918,Inactivo
PERF-002307,Customer 2307,7921,Pendiente
PERF-002308,Customer 2308,7924,Inactivo
PERF-002309,Customer 2309,7927,Activo
PERF-002310,Customer 2310,7930,Pendiente
PERF-002311,Customer 2311,7933,Activo
PERF-002312,Customer 2312,7936,Inactivo
PERF-002313,Customer 2313,7939,Pendiente
PERF-002314,Customer 2314,7942,Inactivo
PERF-002315,Customer 2315,7945,Activo
PERF-002316,Customer 2316,7948,Pendiente
PERF-002317,Customer 2317,7951,Activo
PERF-002318,Customer 2318,7954,Inactivo
PERF-002319,Customer 2319,7957,Pendiente
PERF-002320,CUSTOMER 2320,7960,inactivo
PERF-002321,Customer 2321,7963,Activo
PERF-002322,Customer 2322,7966,Pendiente
PERF-002323,Customer 2323,7969,Activo
PERF-002324,Customer 2324,7972,Inactivo
PERF-002325,Customer 2325,7975,Pendiente
PERF-002326,Customer 2326,7978,Inactivo
PERF-002327,Customer 2327,7981,Activo
PERF-002328,Customer 2328,7984,Pendiente
PERF-002329,Customer 2329,7987,Activo
PERF-002330,Customer 2330,7990,Inactivo
PERF-002331,Customer 2331,7993,Pendiente
PERF-002332,Customer 2332,7996,Inactivo
PERF-002333,Customer 2333,7999,Activo
PERF-002334,Customer 2334,8002,Pendiente
PERF-002335,Customer 2335,8005,Activo
PERF-002336,Customer 2336,8008,Inactivo
PERF-002337,Customer 2337,8011,Pendiente
PERF-002338,Customer 2338,8014,Inactivo
PERF-002339,Customer 2339,8017,Activo
PERF-002340,CUSTOMER 2340,8020,pendiente
PERF-002341,Customer 2341,8023,Activo
PERF-002342,Customer 2342,8026,Inactivo
PERF-002343,Customer 2343,8029,Pendiente
PERF-002344,Customer 2344,8032,Inactivo
PERF-002345,Customer 2345,8035,Activo
PERF-002346,Customer 2346,8038,Pendiente
PERF-002347,Customer 2347,8041,Activo
PERF-002348,Customer 2348,8044,Inactivo
PERF-002349,Customer 2349,8047,Pendiente
PERF-002350,Customer 2350,8052,Inactivo
PERF-002351,Customer 2351,8053,Activo
PERF-002352,Customer 2352,8056,Pendiente
PERF-002353,Customer 2353,8059,Activo
PERF-002354,Customer 2354,8062,Inactivo
PERF-002355,Customer 2355,8065,Pendiente
PERF-002356,Customer 2356,8068,Inactivo
PERF-002357,Customer 2357,8071,Activo
PERF-002358,Customer 2358,8074,Pendiente
PERF-002359,Customer 2359,8077,Activo
PERF-002360,CUSTOMER 2360,8080,inactivo
PERF-002361,Customer 2361,8083,Pendiente
PERF-002362,Customer 2362,8086,Inactivo
PERF-002363,Customer 2363,8089,Activo
PERF-002364,Customer 2364,8092,Pendiente
PERF-002365,Customer 2365,8095,Activo
PERF-002366,Customer 2366,8098,Inactivo
PERF-002367,Customer 2367,8101,Pendiente
PERF-002368,Customer 2368,8104,Inactivo
PERF-002369,Customer 2369,8107,Activo
PERF-002370,Customer 2370,8110,Pendiente
PERF-002371,Customer 2371,8113,Activo
PERF-002372,Customer 2372,8116,Inactivo
PERF-002373,Customer 2373,8119,Pendiente
PERF-002374,Customer 2374,8122,Inactivo
PERF-002375,Customer 2375,8125,Activo
PERF-002376,Customer 2376,8128,Pendiente
PERF-002377,Customer 2377,8131,Activo
PERF-002378,Customer 2378,8134,Inactivo
PERF-002379,Customer 2379,8137,Pendiente
PERF-002380,CUSTOMER 2380,8140,inactivo
PERF-002381,Customer 2381,8143,Activo
PERF-002382,Customer 2382,8146,Pendiente
PERF-002383,Customer 2383,8149,Activo
PERF-002384,Customer 2384,8152,Inactivo
PERF-002385,Customer 2385,8155,Pendiente
PERF-002386,Customer 2386,8158,Inactivo
PERF-002387,Customer 2387,8161,Activo
PERF-002388,Customer 2388,8164,Pendiente
PERF-002389,Customer 2389,8167,Activo
PERF-002390,Customer 2390,8170,Inactivo
PERF-002391,Customer 2391,8173,Pendiente
PERF-002392,Customer 2392,8176,Inactivo
PERF-002393,Customer 2393,8179,Activo
PERF-002394,Customer 2394,8182,Pendiente
PERF-002395,Customer 2395,8185,Activo
PERF-002396,Customer 2396,8188,Inactivo
PERF-002397,Customer 2397,8191,Pendiente
PERF-002398,Customer 2398,8194,Inactivo
PERF-002399,Customer 2399,8197,Activo
PERF-002400,CUSTOMER 2400,8220,pendiente
PERF-002401,Customer 2401,8203,Activo
PERF-002402,Customer 2402,8206,Inactivo
PERF-002403,Customer 2403,8209,Pendiente
PERF-002404,Customer 2404,8212,Inactivo
PERF-002405,Customer 2405,8215,Activo
PERF-002406,Customer 2406,8218,Pendiente
PERF-002407,Customer 2407,8221,Activo
PERF-002408,Customer 2408,8224,Inactivo
PERF-002409,Customer 2409,8227,Pendiente
PERF-002410,Customer 2410,8230,Inactivo
PERF-002411,Customer 2411,8233,Activo
PERF-002412,Customer 2412,8236,Pendiente
PERF-002413,Customer 2413,8239,Activo
PERF-002414,Customer 2414,8242,Inactivo
PERF-002415,Customer 2415,8245,Pendiente
PERF-002416,Customer 2416,8248,Inactivo
PERF-002417,Customer 2417,8251,Activo
PERF-002418,Customer 2418,8254,Pendiente
PERF-002419,Customer 2419,8257,Activo
PERF-002420,CUSTOMER 2420,8260,inactivo
PERF-002421,Customer 2421,8263,Pendiente
PERF-002422,Customer 2422,8266,Inactivo
PERF-002423,Customer 2423,8269,Activo
PERF-002424,Customer 2424,8272,Pendiente
PERF-002425,Customer 2425,8275,Activo
PERF-002426,Customer 2426,8278,Inactivo
