id,cliente,monto,estado
PERF-001252,Customer 1252,4756,Inactivo
PERF-001253,Customer 1253,4759,Activo
PERF-001254,Customer 1254,4762,Pendiente
PERF-001255,Customer 1255,4765,Activo
PERF-001256,Customer 1256,4768,Inactivo
PERF-001257,Customer 1257,4771,Pendiente
PERF-001258,Customer 1258,4774,Inactivo
PERF-001259,Customer 1259,4777,Activo
PERF-001260,CUSTOMER 1260,4780,pendiente
PERF-001261,Customer 1261,4783,Activo
PERF-001262,Customer 1262,4786,Inactivo
PERF-001263,Customer 1263,4789,Pendiente
PERF-001264,Customer 1264,4792,Inactivo
PERF-001265,Customer 1265,4795,Activo
PERF-001266,Customer 1266,4798,Pendiente
PERF-001267,Customer 1267,4801,Activo
PERF-001268,Customer 1268,4804,Inactivo
PERF-001269,Customer 1269,4807,Pendiente
PERF-001270,Customer 1270,4810,Inactivo
PERF-001271,Customer 1271,4813,Activo
PERF-001272,Customer 1272,4816,Pendiente
PERF-001273,Customer 1273,4819,Activo
PERF-001274,Customer 1274,4822,Inactivo
PERF-001275,Customer 1275,4825,Pendiente
PERF-001276,Customer 1276,4828,Inactivo
PERF-001277,Customer 1277,4831,Activo
PERF-001278,Customer 1278,4834,Pendiente
PERF-001279,Customer 1279,4837,Activo
PERF-001280,CUSTOMER 1280,4840,inactivo
PERF-001281,Customer 1281,4843,Pendiente
PERF-001282,Customer 1282,4846,Inactivo
PERF-001283,Customer 1283,4849,Activo
PERF-001284,Customer 1284,4852,Pendiente
PERF-001285,Customer 1285,4855,Activo
PERF-001286,Customer 1286,4858,Inactivo
PERF-001287,Customer 1287,4861,Pendiente
PERF-001288,Customer 1288,4864,Inactivo
PERF-001289,Customer 1289,4867,Activo
PERF-001290,Customer 1290,4870,Pendiente
PERF-001291,Customer 1291,4873,Activo
PERF-001292,Customer 1292,4876,Inactivo
PERF-001293,Customer 1293,4879,Pendiente
PERF-001294,Customer 1294,4882,Inactivo
PERF-001295,Customer 1295,4885,Activo
PERF-001296,Customer 1296,4888,Pendiente
PERF-001297,Customer 1297,4891,Activo
PERF-001298,Customer 1298,4894,Inactivo
PERF-001299,Customer 1299,4897,Pendiente
PERF-001300,CUSTOMER 1300,4920,inactivo
PERF-001301,Customer 1301,4903,Activo
PERF-001302,Customer 1302,4906,Pendiente
PERF-001303,Customer 1303,4909,Activo
PERF-001304,Customer 1304,4912,Inactivo
PERF-001305,Customer 1305,4915,Pendiente
PERF-001306,Customer 1306,4918,Inactivo
PERF-001307,Customer 1307,4921,Activo
PERF-001308,Customer 1308,4924,Pendiente
PERF-001309,Customer 1309,4927,Activo
PERF-001310,Customer 1310,4930,Inactivo
PERF-001311,Customer 1311,4933,Pendiente
PERF-001312,Customer 1312,4936,Inactivo
PERF-001313,Customer 1313,4939,Activo
PERF-001314,Customer 1314,4942,Pendiente
PERF-001315,Customer 1315,4945,Activo
PERF-001316,Customer 1316,4948,Inactivo
PERF-001317,Customer 1317,4951,Pendiente
PERF-001318,Customer 1318,4954,Inactivo
PERF-001319,Customer 1319,4957,Activo
PERF-001320,CUSTOMER 1320,4960,pendiente
PERF-001321,Customer 1321,4963,Activo
PERF-001322,Customer 1322,4966,Inactivo
PERF-001323,Customer 1323,4969,Pendiente
PERF-001324,Customer 1324,4972,Inactivo
PERF-001325,Customer 1325,4975,Activo
PERF-001326,Customer 1326,4978,Pendiente
PERF-001327,Customer 1327,4981,Activo
PERF-001328,Customer 1328,4984,Inactivo
PERF-001329,Customer 1329,4987,Pendiente
PERF-001330,Customer 1330,4990,Inactivo
PERF-001331,Customer 1331,4993,Activo
PERF-001332,Customer 1332,4996,Pendiente
PERF-001333,Customer 1333,4999,Activo
PERF-001334,Customer 1334,5002,Inactivo
PERF-001335,Customer 1335,5005,Pendiente
PERF-001336,Customer 1336,5008,Inactivo
PERF-001337,Customer 1337,5011,Activo
PERF-001338,Customer 1338,5014,Pendiente
PERF-001339,Customer 1339,5017,Activo
PERF-001340,CUSTOMER 1340,5020,inactivo
PERF-001341,Customer 1341,5023,Pendiente
PERF-001342,Customer 1342,5026,Inactivo
PERF-001343,Customer 1343,5029,Activo
PERF-001344,Customer 1344,5032,Pendiente
PERF-001345,Customer 1345,5035,Activo
PERF-001346,Customer 1346,5038,Inactivo
PERF-001347,Customer 1347,5041,Pendiente
PERF-001348,Customer 1348,5044,Inactivo
PERF-001349,Customer 1349,5047,Activo
PERF-001350,Customer 1350,5052,Pendiente
PERF-001351,Customer 1351,5053,Activo
PERF-001352,Customer 1352,5056,Inactivo
PERF-001353,Customer 1353,5059,Pendiente
PERF-001354,Customer 1354,5062,Inactivo
PERF-001355,Customer 1355,5065,Activo
PERF-001356,Customer 1356,5068,Pendiente
PERF-001357,Customer 1357,5071,Activo
PERF-001358,Customer 1358,5074,Inactivo
PERF-001359,Customer 1359,5077,Pendiente
PERF-001360,CUSTOMER 1360,5080,inactivo
PERF-001361,Customer 1361,5083,Activo
PERF-001362,Customer 1362,5086,Pendiente
PERF-001363,Customer 1363,5089,Activo
PERF-001364,Customer 1364,5092,Inactivo
PERF-001365,Customer 1365,5095,Pendiente
PERF-001366,Customer 1366,5098,Inactivo
PERF-001367,Customer 1367,5101,Activo
PERF-001368,Customer 1368,5104,Pendiente
PERF-001369,Customer 1369,5107,Activo
PERF-001370,Customer 1370,5110,Inactivo
PERF-001371,Customer 1371,5113,Pendiente
PERF-001372,Customer 1372,5116,Inactivo
PERF-001373,Customer 1373,5119,Activo
PERF-001374,Customer 1374,5122,Pendiente
PERF-001375,Customer 1375,5125,Activo
PERF-001376,Customer 1376,5128,Inactivo
PERF-001377,Customer 1377,5131,Pendiente
PERF-001378,Customer 1378,5134,Inactivo
PERF-001379,Customer 1379,5137,Activo
PERF-001380,CUSTOMER 1380,5140,pendiente
PERF-001381,Customer 1381,5143,Activo
PERF-001382,Customer 1382,5146,Inactivo
PERF-001383,Customer 1383,5149,Pendiente
PERF-001384,Customer 1384,5152,Inactivo
PERF-001385,Customer 1385,5155,Activo
PERF-001386,Customer 1386,5158,Pendiente
PERF-001387,Customer 1387,5161,Activo
PERF-001388,Customer 1388,5164,Inactivo
PERF-001389,Customer 1389,5167,Pendiente
PERF-001390,Customer 1390,5170,Inactivo
PERF-001391,Customer 1391,5173,Activo
PERF-001392,Customer 1392,5176,Pendiente
PERF-001393,Customer 1393,5179,Activo
PERF-001394,Customer 1394,5182,Inactivo
PERF-001395,Customer 1395,5185,Pendiente
PERF-001396,Customer 1396,5188,Inactivo
PERF-001397,Customer 1397,5191,Activo
PERF-001398,Customer 1398,5194,Pendiente
PERF-001399,Customer 1399,5197,Activo
PERF-001400,CUSTOMER 1400,5220,inactivo
PERF-001401,Customer 1401,5203,Pendiente
PERF-001402,Customer 1402,5206,Inactivo
PERF-001403,Customer 1403,5209,Activo
PERF-001404,Customer 1404,5212,Pendiente
PERF-001405,Customer 1405,5215,Activo
PERF-001406,Customer 1406,5218,Inactivo
PERF-001407,Customer 1407,5221,Pendiente
PERF-001408,Customer 1408,5224,Inactivo
PERF-001409,Customer 1409,5227,Activo
PERF-001410,Customer 1410,5230,Pendiente
PERF-001411,Customer 1411,5233,Activo
PERF-001412,Customer 1412,5236,Inactivo
PERF-001413,Customer 1413,5239,Pendiente
PERF-001414,Customer 1414,5242,Inactivo
PERF-001415,Customer 1415,5245,Activo
PERF-001416,Customer 1416,5248,Pendiente
PERF-001417,Customer 1417,5251,Activo
PERF-001418,Customer 1418,5254,Inactivo
PERF-001419,Customer 1419,5257,Pendiente
PERF-001420,CUSTOMER 1420,5260,inactivo
PERF-001421,Customer 1421,5263,Activo
PERF-001422,Customer 1422,5266,Pendiente
PERF-001423,Customer 1423,5269,Activo
PERF-001424,Customer 1424,5272,Inactivo
PERF-001425,Customer 1425,5275,Pendiente
PERF-001426,Customer 1426,5278,Inactivo
PERF-001427,Customer 1427,5281,Activo
PERF-001428,Customer 1428,5284,Pendiente
PERF-001429,Customer 1429,5287,Activo
PERF-001430,Customer 1430,5290,Inactivo
PERF-001431,Customer 1431,5293,Pendiente
PERF-001432,Customer 1432,5296,Inactivo
PERF-001433,Customer 1433,5299,Activo
PERF-001434,Customer 1434,5302,Pendiente
PERF-001435,Customer 1435,5305,Activo
PERF-001436,Customer 1436,5308,Inactivo
PERF-001437,Customer 1437,5311,Pendiente
PERF-001438,Customer 1438,5314,Inactivo
PERF-001439,Customer 1439,5317,Activo
PERF-001440,CUSTOMER 1440,5320,pendiente
PERF-001441,Customer 1441,5323,Activo
PERF-001442,Customer 1442,5326,Inactivo
PERF-001443,Customer 1443,5329,Pendiente
PERF-001444,Customer 1444,5332,Inactivo
PERF-001445,Customer 1445,5335,Activo
PERF-001446,Customer 1446,5338,Pendiente
PERF-001447,Customer 1447,5341,Activo
PERF-001448,Customer 1448,5344,Inactivo
PERF-001449,Customer 1449,5347,Pendiente
PERF-001450,Customer 1450,5352,Inactivo
PERF-001451,Customer 1451,5353,Activo
PERF-001452,Customer 1452,5356,Pendiente
PERF-001453,Customer 1453,5359,Activo
PERF-001454,Customer 1454,5362,Inactivo
PERF-001455,Customer 1455,5365,Pendiente
PERF-001456,Customer 1456,5368,Inactivo
PERF-001457,Customer 1457,5371,Activo
PERF-001458,Customer 1458,5374,Pendiente
PERF-001459,Customer 1459,5377,Activo
PERF-001460,CUSTOMER 1460,5380,inactivo
PERF-001461,Customer 1461,5383,Pendiente
PERF-001462,Customer 1462,5386,Inactivo
PERF-001463,Customer 1463,5389,Activo
PERF-001464,Customer 1464,5392,Pendiente
PERF-001465,Customer 1465,5395,Activo
PERF-001466,Customer 1466,5398,Inactivo
PERF-001467,Customer 1467,5401,Pendiente
PERF-001468,Customer 1468,5404,Inactivo
PERF-001469,Customer 1469,5407,Activo
PERF-001470,Customer 1470,5410,Pendiente
PERF-001471,Customer 1471,5413,Activo
PERF-001472,Customer 1472,5416,Inactivo
PERF-001473,Customer 1473,5419,Pendiente
PERF-001474,Customer 1474,5422,Inactivo
PERF-001475,Customer 1475,5425,Activo
PERF-001476,Customer 1476,5428,Pendiente
PERF-001477,Customer 1477,5431,Activo
PERF-001478,Customer 1478,5434,Inactivo
PERF-001479,Customer 1479,5437,Pendiente
PERF-001480,CUSTOMER 1480,5440,inactivo
PERF-001481,Customer 1481,5443,Activo
PERF-001482,Customer 1482,5446,Pendiente
PERF-001483,Customer 1483,5449,Activo
PERF-001484,Customer 1484,5452,Inactivo
PERF-001485,Customer 1485,5455,Pendiente
PERF-001486,Customer 1486,5458,Inactivo
PERF-001487,Customer 1487,5461,Activo
PERF-001488,Customer 1488,5464,Pendiente
PERF-001489,Customer 1489,5467,Activo
PERF-001490,Customer 1490,5470,Inactivo
PERF-001491,Customer 1491,5473,Pendiente
PERF-001492,Customer 1492,5476,Inactivo
PERF-001493,Customer 1493,5479,Activo
PERF-001494,Customer 1494,5482,Pendiente
PERF-001495,Customer 1495,5485,Activo
PERF-001496,Customer 1496,5488,Inactivo
PERF-001497,Customer 1497,5491,Pendiente
PERF-001498,Customer 1498,5494,Inactivo
PERF-001499,Customer 1499,5497,Activo
PERF-001500,CUSTOMER 1500,5520,pendiente
PERF-001501,Customer 1501,5503,Activo
PERF-001502,Customer 1502,5506,Inactivo
PERF-001503,Customer 1503,5509,Pendiente
PERF-001504,Customer 1504,5512,Inactivo
PERF-001505,Customer 1505,5515,Activo
PERF-001506,Customer 1506,5518,Pendiente
PERF-001507,Customer 1507,5521,Activo
PERF-001508,Customer 1508,5524,Inactivo
PERF-001509,Customer 1509,5527,Pendiente
PERF-001510,Customer 1510,5530,Inactivo
PERF-001511,Customer 1511,5533,Activo
PERF-001512,Customer 1512,5536,Pendiente
PERF-001513,Customer 1513,5539,Activo
PERF-001514,Customer 1514,5542,Inactivo
PERF-001515,Customer 1515,5545,Pendiente
PERF-001516,Customer 1516,5548,Inactivo
PERF-001517,Customer 1517,5551,Activo
PERF-001518,Customer 1518,5554,Pendiente
PERF-001519,Customer 1519,5557,Activo
PERF-001520,CUSTOMER 1520,5560,inactivo
PERF-001521,Customer 1521,5563,Pendiente
PERF-001522,Customer 1522,5566,Inactivo
PERF-001523,Customer 1523,5569,Activo
PERF-001524,Customer 1524,5572,Pendiente
PERF-001525,Customer 1525,5575,Activo
PERF-001526,Customer 1526,5578,Inactivo
PERF-001527,Customer 1527,5581,Pendiente
PERF-001528,Customer 1528,5584,Inactivo
PERF-001529,Customer 1529,5587,Activo
PERF-001530,Customer 1530,5590,Pendiente
PERF-001531,Customer 1531,5593,Activo
PERF-001532,Customer 1532,5596,Inactivo
PERF-001533,Customer 1533,5599,Pendiente
PERF-001534,Customer 1534,5602,Inactivo
PERF-001535,Customer 1535,5605,Activo
PERF-001536,Customer 1536,5608,Pendiente
PERF-001537,Customer 1537,5611,Activo
PERF-001538,Customer 1538,5614,Inactivo
PERF-001539,Customer 1539,5617,Pendiente
PERF-001540,CUSTOMER 1540,5620,inactivo
PERF-001541,Customer 1541,5623,Activo
PERF-001542,Customer 1542,5626,Pendiente
PERF-001543,Customer 1543,5629,Activo
PERF-001544,Customer 1544,5632,Inactivo
PERF-001545,Customer 1545,5635,Pendiente
PERF-001546,Customer 1546,5638,Inactivo
PERF-001547,Customer 1547,5641,Activo
PERF-001548,Customer 1548,5644,Pendiente
PERF-001549,Customer 1549,5647,Activo
PERF-001550,Customer 1550,5652,Inactivo
PERF-001551,Customer 1551,5653,Pendiente
PERF-001552,Customer 1552,5656,Inactivo
PERF-001553,Customer 1553,5659,Activo
PERF-001554,Customer 1554,5662,Pendiente
PERF-001555,Customer 1555,5665,Activo
PERF-001556,Customer 1556,5668,Inactivo
PERF-001557,Customer 1557,5671,Pendiente
PERF-001558,Customer 1558,5674,Inactivo
PERF-001559,Customer 1559,5677,Activo
PERF-001560,CUSTOMER 1560,5680,pendiente
PERF-001561,Customer 1561,5683,Activo
PERF-001562,Customer 1562,5686,Inactivo
PERF-001563,Customer 1563,5689,Pendiente
PERF-001564,Customer 1564,5692,Inactivo
PERF-001565,Customer 1565,5695,Activo
PERF-001566,Customer 1566,5698,Pendiente
PERF-001567,Customer 1567,5701,Activo
PERF-001568,Customer 1568,5704,Inactivo
PERF-001569,Customer 1569,5707,Pendiente
PERF-001570,Customer 1570,5710,Inactivo
PERF-001571,Customer 1571,5713,Activo
PERF-001572,Customer 1572,5716,Pendiente
PERF-001573,Customer 1573,5719,Activo
PERF-001574,Customer 1574,5722,Inactivo
PERF-001575,Customer 1575,5725,Pendiente
PERF-001576,Customer 1576,5728,Inactivo
PERF-001577,Customer 1577,5731,Activo
PERF-001578,Customer 1578,5734,Pendiente
PERF-001579,Customer 1579,5737,Activo
PERF-001580,CUSTOMER 1580,5740,inactivo
PERF-001581,Customer 1581,5743,Pendiente
PERF-001582,Customer 1582,5746,Inactivo
PERF-001583,Customer 1583,5749,Activo
PERF-001584,Customer 1584,5752,Pendiente
PERF-001585,Customer 1585,5755,Activo
PERF-001586,Customer 1586,5758,Inactivo
PERF-001587,Customer 1587,5761,Pendiente
PERF-001588,Customer 1588,5764,Inactivo
PERF-001589,Customer 1589,5767,Activo
PERF-001590,Customer 1590,5770,Pendiente
PERF-001591,Customer 1591,5773,Activo
PERF-001592,Customer 1592,5776,Inactivo
PERF-001593,Customer 1593,5779,Pendiente
PERF-001594,Customer 1594,5782,Inactivo
PERF-001595,Customer 1595,5785,Activo
PERF-001596,Customer 1596,5788,Pendiente
PERF-001597,Customer 1597,5791,Activo
PERF-001598,Customer 1598,5794,Inactivo
PERF-001599,Customer 1599,5797,Pendiente
PERF-001600,CUSTOMER 1600,5820,inactivo
PERF-001601,Customer 1601,5803,Activo
PERF-001602,Customer 1602,5806,Pendiente
PERF-001603,Customer 1603,5809,Activo
PERF-001604,Customer 1604,5812,Inactivo
PERF-001605,Customer 1605,5815,Pendiente
PERF-001606,Customer 1606,5818,Inactivo
PERF-001607,Customer 1607,5821,Activo
PERF-001608,Customer 1608,5824,Pendiente
PERF-001609,Customer 1609,5827,Activo
PERF-001610,Customer 1610,5830,Inactivo
PERF-001611,Customer 1611,5833,Pendiente
PERF-001612,Customer 1612,5836,Inactivo
PERF-001613,Customer 1613,5839,Activo
PERF-001614,Customer 1614,5842,Pendiente
PERF-001615,Customer 1615,5845,Activo
PERF-001616,Customer 1616,5848,Inactivo
PERF-001617,Customer 1617,5851,Pendiente
PERF-001618,Customer 1618,5854,Inactivo
PERF-001619,Customer 1619,5857,Activo
PERF-001620,CUSTOMER 1620,5860,pendiente
PERF-001621,Customer 1621,5863,Activo
PERF-001622,Customer 1622,5866,Inactivo
PERF-001623,Customer 1623,5869,Pendiente
PERF-001624,Customer 1624,5872,Inactivo
PERF-001625,Customer 1625,5875,Activo
PERF-001626,Customer 1626,5878,Pendiente
PERF-001627,Customer 1627,5881,Activo
PERF-001628,Customer 1628,5884,Inactivo
PERF-001629,Customer 1629,5887,Pendiente
PERF-001630,Customer 1630,5890,Inactivo
PERF-001631,Customer 1631,5893,Activo
PERF-001632,Customer 1632,5896,Pendiente
PERF-001633,Customer 1633,5899,Activo
PERF-001634,Customer 1634,5902,Inactivo
PERF-001635,Customer 1635,5905,Pendiente
PERF-001636,Customer 1636,5908,Inactivo
PERF-001637,Customer 1637,5911,Activo
PERF-001638,Customer 1638,5914,Pendiente
PERF-001639,Customer 1639,5917,Activo
PERF-001640,CUSTOMER 1640,5920,inactivo
PERF-001641,Customer 1641,5923,Pendiente
PERF-001642,Customer 1642,5926,Inactivo
PERF-001643,Customer 1643,5929,Activo
PERF-001644,Customer 1644,5932,Pendiente
PERF-001645,Customer 1645,5935,Activo
PERF-001646,Customer 1646,5938,Inactivo
PERF-001647,Customer 1647,5941,Pendiente
PERF-001648,Customer 1648,5944,Inactivo
PERF-001649,Customer 1649,5947,Activo
PERF-001650,Customer 1650,5952,Pendiente
PERF-001651,Customer 1651,5953,Activo
PERF-001652,Customer 1652,5956,Inactivo
PERF-001653,Customer 1653,5959,Pendiente
PERF-001654,Customer 1654,5962,Inactivo
PERF-001655,Customer 1655,5965,Activo
PERF-001656,Customer 1656,5968,Pendiente
PERF-001657,Customer 1657,5971,Activo
PERF-001658,Customer 1658,5974,Inactivo
PERF-001659,Customer 1659,5977,Pendiente
PERF-001660,CUSTOMER 1660,5980,inactivo
PERF-001661,Customer 1661,5983,Activo
PERF-001662,Customer 1662,5986,Pendiente
PERF-001663,Customer 1663,5989,Activo
PERF-001664,Customer 1664,5992,Inactivo
PERF-001665,Customer 1665,5995,Pendiente
PERF-001666,Customer 1666,5998,Inactivo
PERF-001667,Customer 1667,6001,Activo
PERF-001668,Customer 1668,6004,Pendiente
PERF-001669,Customer 1669,6007,Activo
PERF-001670,Customer 1670,6010,Inactivo
PERF-001671,Customer 1671,6013,Pendiente
PERF-001672,Customer 1672,6016,Inactivo
PERF-001673,Customer 1673,6019,Activo
PERF-001674,Customer 1674,6022,Pendiente
PERF-001675,Customer 1675,6025,Activo
PERF-001676,Customer 1676,6028,Inactivo
PERF-001677,Customer 1677,6031,Pendiente
PERF-001678,Customer 1678,6034,Inactivo
PERF-001679,Customer 1679,6037,Activo
PERF-001680,CUSTOMER 1680,6040,pendiente
PERF-001681,Customer 1681,6043,Activo
PERF-001682,Customer 1682,6046,Inactivo
PERF-001683,Customer 1683,6049,Pendiente
PERF-001684,Customer 1684,6052,Inactivo
PERF-001685,Customer 1685,6055,Activo
PERF-001686,Customer 1686,6058,Pendiente
PERF-001687,Customer 1687,6061,Activo
PERF-001688,Customer 1688,6064,Inactivo
PERF-001689,Customer 1689,6067,Pendiente
PERF-001690,Customer 1690,6070,Inactivo
PERF-001691,Customer 1691,6073,Activo
PERF-001692,Customer 1692,6076,Pendiente
PERF-001693,Customer 1693,6079,Activo
PERF-001694,Customer 1694,6082,Inactivo
PERF-001695,Customer 1695,6085,Pendiente
PERF-001696,Customer 1696,6088,Inactivo
PERF-001697,Customer 1697,6091,Activo
PERF-001698,Customer 1698,6094,Pendiente
PERF-001699,Customer 1699,6097,Activo
PERF-001700,CUSTOMER 1700,6120,inactivo
PERF-001701,Customer 1701,6103,Pendiente
PERF-001702,Customer 1702,6106,Inactivo
PERF-001703,Customer 1703,6109,Activo
PERF-001704,Customer 1704,6112,Pendiente
PERF-001705,Customer 1705,6115,Activo
PERF-001706,Customer 1706,6118,Inactivo
PERF-001707,Customer 1707,6121,Pendiente
PERF-001708,Customer 1708,6124,Inactivo
PERF-001709,Customer 1709,6127,Activo
PERF-001710,Customer 1710,6130,Pendiente
PERF-001711,Customer 1711,6133,Activo
PERF-001712,Customer 1712,6136,Inactivo
PERF-001713,Customer 1713,6139,Pendiente
PERF-001714,Customer 1714,6142,Inactivo
PERF-001715,Customer 1715,6145,Activo
PERF-001716,Customer 1716,6148,Pendiente
PERF-001717,Customer 1717,6151,Activo
PERF-001718,Customer 1718,6154,Inactivo
PERF-001719,Customer 1719,6157,Pendiente
PERF-001720,CUSTOMER 1720,6160,inactivo
PERF-001721,Customer 1721,6163,Activo
PERF-001722,Customer 1722,6166,Pendiente
PERF-001723,Customer 1723,6169,Activo
PERF-001724,Customer 1724,6172,Inactivo
PERF-001725,Customer 1725,6175,Pendiente
PERF-001726,Customer 1726,6178,Inactivo
PERF-001727,Customer 1727,6181,Activo
PERF-001728,Customer 1728,6184,Pendiente
PERF-001729,Customer 1729,6187,Activo
PERF-001730,Customer 1730,6190,Inactivo
PERF-001731,Customer 1731,6193,Pendiente
PERF-001732,Customer 1732,6196,Inactivo
PERF-001733,Customer 1733,6199,Activo
PERF-001734,Customer 1734,6202,Pendiente
PERF-001735,Customer 1735,6205,Activo
PERF-001736,Customer 1736,6208,Inactivo
PERF-001737,Customer 1737,6211,Pendiente
PERF-001738,Customer 1738,6214,Inactivo
PERF-001739,Customer 1739,6217,Activo
PERF-001740,CUSTOMER 1740,6220,pendiente
PERF-001741,Customer 1741,6223,Activo
PERF-001742,Customer 1742,6226,Inactivo
PERF-001743,Customer 1743,6229,Pendiente
PERF-001744,Customer 1744,6232,Inactivo
PERF-001745,Customer 1745,6235,Activo
PERF-001746,Customer 1746,6238,Pendiente
PERF-001747,Customer 1747,6241,Activo
PERF-001748,Customer 1748,6244,Inactivo
PERF-001749,Customer 1749,6247,Pendiente
PERF-001750,Customer 1750,6252,Inactivo
PERF-001751,Customer 1751,6253,Activo
PERF-001752,Customer 1752,6256,Pendiente
PERF-001753,Customer 1753,6259,Activo
PERF-001754,Customer 1754,6262,Inactivo
PERF-001755,Customer 1755,6265,Pendiente
PERF-001756,Customer 1756,6268,Inactivo
PERF-001757,Customer 1757,6271,Activo
PERF-001758,Customer 1758,6274,Pendiente
PERF-001759,Customer 1759,6277,Activo
PERF-001760,CUSTOMER 1760,6280,inactivo
PERF-001761,Customer 1761,6283,Pendiente
PERF-001762,Customer 1762,6286,Inactivo
PERF-001763,Customer 1763,6289,Activo
PERF-001764,Customer 1764,6292,Pendiente
PERF-001765,Customer 1765,6295,Activo
PERF-001766,Customer 1766,6298,Inactivo
PERF-001767,Customer 1767,6301,Pendiente
PERF-001768,Customer 1768,6304,Inactivo
PERF-001769,Customer 1769,6307,Activo
PERF-001770,Customer 1770,6310,Pendiente
PERF-001771,Customer 1771,6313,Activo
PERF-001772,Customer 1772,6316,Inactivo
PERF-001773,Customer 1773,6319,Pendiente
PERF-001774,Customer 1774,6322,Inactivo
PERF-001775,Customer 1775,6325,Activo
PERF-001776,Customer 1776,6328,Pendiente
PERF-001777,Customer 1777,6331,Activo
PERF-001778,Customer 1778,6334,Inactivo
PERF-001779,Customer 1779,6337,Pendiente
PERF-001780,CUSTOMER 1780,6340,inactivo
PERF-001781,Customer 1781,6343,Activo
PERF-001782,Customer 1782,6346,Pendiente
PERF-001783,Customer 1783,6349,Activo
PERF-001784,Customer 1784,6352,Inactivo
PERF-001785,Customer 1785,6355,Pendiente
PERF-001786,Customer 1786,6358,Inactivo
PERF-001787,Customer 1787,6361,Activo
PERF-001788,Customer 1788,6364,Pendiente
PERF-001789,Customer 1789,6367,Activo
PERF-001790,Customer 1790,6370,Inactivo
PERF-001791,Customer 1791,6373,Pendiente
PERF-001792,Customer 1792,6376,Inactivo
PERF-001793,Customer 1793,6379,Activo
PERF-001794,Customer 1794,6382,Pendiente
PERF-001795,Customer 1795,6385,Activo
PERF-001796,Customer 1796,6388,Inactivo
PERF-001797,Customer 1797,6391,Pendiente
PERF-001798,Customer 1798,6394,Inactivo
PERF-001799,Customer 1799,6397,Activo
PERF-001800,CUSTOMER 1800,6420,pendiente
PERF-001801,Customer 1801,6403,Activo
PERF-001802,Customer 1802,6406,Inactivo
PERF-001803,Customer 1803,6409,Pendiente
PERF-001804,Customer 1804,6412,Inactivo
PERF-001805,Customer 1805,6415,Activo
PERF-001806,Customer 1806,6418,Pendiente
PERF-001807,Customer 1807,6421,Activo
PERF-001808,Customer 1808,6424,Inactivo
PERF-001809,Customer 1809,6427,Pendiente
PERF-001810,Customer 1810,6430,Inactivo
PERF-001811,Customer 1811,6433,Activo
PERF-001812,Customer 1812,6436,Pendiente
PERF-001813,Customer 1813,6439,Activo
PERF-001814,Customer 1814,6442,Inactivo
PERF-001815,Customer 1815,6445,Pendiente
PERF-001816,Customer 1816,6448,Inactivo
PERF-001817,Customer 1817,6451,Activo
PERF-001818,Customer 1818,6454,Pendiente
PERF-001819,Customer 1819,6457,Activo
PERF-001820,CUSTOMER 1820,6460,inactivo
PERF-001821,Customer 1821,6463,Pendiente
PERF-001822,Customer 1822,6466,Inactivo
PERF-001823,Customer 1823,6469,Activo
PERF-001824,Customer 1824,6472,Pendiente
PERF-001825,Customer 1825,6475,Activo
PERF-001826,Customer 1826,6478,Inactivo
PERF-001827,Customer 1827,6481,Pendiente
PERF-001828,Customer 1828,6484,Inactivo
PERF-001829,Customer 1829,6487,Activo
PERF-001830,Customer 1830,6490,Pendiente
PERF-001831,Customer 1831,6493,Activo
PERF-001832,Customer 1832,6496,Inactivo
PERF-001833,Customer 1833,6499,Pendiente
PERF-001834,Customer 1834,6502,Inactivo
PERF-001835,Customer 1835,6505,Activo
PERF-001836,Customer 1836,6508,Pendiente
PERF-001837,Customer 1837,6511,Activo
PERF-001838,Customer 1838,6514,Inactivo
PERF-001839,Customer 1839,6517,Pendiente
PERF-001840,CUSTOMER 1840,6520,inactivo
PERF-001841,Customer 1841,6523,Activo
PERF-001842,Customer 1842,6526,Pendiente
PERF-001843,Customer 1843,6529,Activo
PERF-001844,Customer 1844,6532,Inactivo
PERF-001845,Customer 1845,6535,Pendiente
PERF-001846,Customer 1846,6538,Inactivo
PERF-001847,Customer 1847,6541,Activo
PERF-001848,Customer 1848,6544,Pendiente
PERF-001849,Customer 1849,6547,Activo
PERF-001850,Customer 1850,6552,Inactivo
PERF-001851,Customer 1851,6553,Pendiente
PERF-001852,Customer 1852,6556,Inactivo
PERF-001853,Customer 1853,6559,Activo
PERF-001854,Customer 1854,6562,Pendiente
PERF-001855,Customer 1855,6565,Activo
PERF-001856,Customer 1856,6568,Inactivo
PERF-001857,Customer 1857,6571,Pendiente
PERF-001858,Customer 1858,6574,Inactivo
PERF-001859,Customer 1859,6577,Activo
PERF-001860,CUSTOMER 1860,6580,pendiente
PERF-001861,Customer 1861,6583,Activo
PERF-001862,Customer 1862,6586,Inactivo
PERF-001863,Customer 1863,6589,Pendiente
PERF-001864,Customer 1864,6592,Inactivo
PERF-001865,Customer 1865,6595,Activo
PERF-001866,Customer 1866,6598,Pendiente
PERF-001867,Customer 1867,6601,Activo
PERF-001868,Customer 1868,6604,Inactivo
PERF-001869,Customer 1869,6607,Pendiente
PERF-001870,Customer 1870,6610,Inactivo
PERF-001871,Customer 1871,6613,Activo
PERF-001872,Customer 1872,6616,Pendiente
PERF-001873,Customer 1873,6619,Activo
